순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"494","국내도서","이어령의 마지막 수업","K762835176","9791170400523","03100","열림원","김지수 지음, 이어령","16,500","14,850","1,650","10%","820점","20211027","109608"
"495","국내도서","원피스 103","K592839643","9791169441315","","대원씨아이(만화)","오다 에이치로 지음","5,500","4,950","550","10%","270점","20221028","54918"
"496","국내도서","슬램덩크 오리지널 박스판 26~31 세트 - 전6권","K922434125","9791133413966","07830","대원씨아이(만화)","이노우에 다케히코 지음","35,000","31,500","3,500","10%","1,750점","20160218","18974"
"497","국내도서","해커스 일본어 JLPT N3 (일본어능력시험) 한 권으로 합격","8965423406","9788965423409","13730","해커스어학연구소(Hackers)","해커스 JLPT 연구소 지음","26,900","24,210","2,690","10%","1,340점","20200414","18205"
"498","국내도서","기대의 발견","8972917915","9788972917915","03180","까치","데이비드 롭슨 지음, 이한나 옮김","20,000","18,000","2,000","10%","1,000점","20230105","16900"
"499","국내도서","경제기사 궁금증 300문 300답","K192831203","9791191183214","03320","혜다","곽해선 지음","24,000","21,600","2,400","10%","1,200점","20230210","7110"
"500","국내도서","로드 엘멜로이 2세의 사건부 10","K512831537","9791138023627","04830","영상출판미디어(주)","산다 마코토 지음, 사카모토 미네지 그림, 정홍식 옮김","11,000","9,900","1,100","10%","550점","20230224","4120"
"501","국내도서","달러구트 꿈 백화점 2 (레인보우 에디션)","K512838938","9791165343729","03810","팩토리나인","이미예 지음","13,800","12,420","1,380","10%","690점","20210727","128225"
"502","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol. 2 Listening (리스닝)","8917232183","9788917232189","13740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20191216","68455"
"503","국내도서","해커스 토익 스타트 리스닝 LC","8965423384","9788965423386","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","14,900","13,410","1,490","10%","740점","20200102","45115"
"504","국내도서","전설로 떠나는 월가의 영웅","8957825940","9788957825945","13320","국일증권경제연구소","피터 린치.존 로스차일드 지음, 이건 옮김, 홍진채 감수","26,000","23,400","2,600","10%","1,300점","20210730","39797"
"505","국내도서","김수연의 아기발달 백과","8952736575","9788952736574","13590","지식너머","김수연 지음","20,000","18,000","2,000","10%","1,000점","20190722","27181"
"506","국내도서","슬램덩크 오리지널 박스판 6~10 세트 - 전5권","K502434078","9791133406654","07830","대원씨아이(만화)","이노우에 다케히코 지음","30,000","27,000","3,000","10%","1,500점","20151016","19639"
"507","국내도서","슬램덩크 오리지널 박스판 11~15 세트 - 전5권","K542434184","9791133408764","07830","대원씨아이(만화)","이노우에 다케히코 지음","30,000","27,000","3,000","10%","1,500점","20151116","18727"
"508","국내도서","우크라이나전쟁과 신세계질서","K962831006","9791169811194","03300","사계절","이해영 지음","18,000","16,200","1,800","10%","900점","20230203","7770"
"509","국내도서","마도정병의 슬레이브 11","K962831044","9791169793285","","대원씨아이(만화)","타케무라 요헤이 지음, 타카 히로 원작","5,500","4,950","550","10%","270점","20230222","4610"
"510","국내도서","고통에 공감한다는 착각","8936486918","9788936486914","03300","창비","이길보라 저자","16,000","14,400","1,600","10%","800점","20230210","4130"
"511","국내도서","소중해 소중해 너의 마음도","8925577143","9788925577142","77830","주니어RHK(주니어랜덤)","아다치 히로미 지음, 가와하라 미즈마루 그림, 권남희 옮김, 최성애 해설","14,000","12,600","1,400","10%","700점","20230220","2990"
"512","국내도서","헤어질 결심 각본","8932474753","9788932474755","03680","을유문화사","박찬욱.정서경 지음","15,000","13,500","1,500","10%","750점","20220805","133193"
"513","국내도서","이상한 과자 가게 전천당 16","K182830482","9791164064748","73830","길벗스쿨","히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","13,000","11,700","1,300","10%","650점","20221125","47945"
"514","국내도서","해커스 그래머 게이트웨이 베이직 : 초보를 위한 기초 영문법 (Grammar Gateway Basic)","8965422922","9788965422921","13740","해커스어학연구소(Hackers)","David Cho 지음","14,900","13,410","1,490","10%","740점","20190527","29615"
"515","국내도서","봇치·더·록! 3","K392830841","9791169447102","07830","대원씨아이(만화)","하마지 아키 지음","8,000","7,200","800","10%","400점","20221228","27580"
"516","국내도서","가진 돈은 몽땅 써라","K342732124","9791165343491","03320","쌤앤파커스","호리에 다카후미 지음, 윤지나 옮김","14,000","12,600","1,400","10%","700점","20210625","17079"
"517","국내도서","2023 문동균 한국사 핵심기출지문총정리","K002830271","9791165769482","13910","에스티유니타스","문동균 지음","21,000","18,900","2,100","10%","210점","20221120","9755"
"518","국내도서","2023 문동균 한국사 95+5점을 위한 진도별 모의고사","K612831663","9791169660020","13910","에스티유니타스","문동균 지음","14,000","12,600","1,400","10%","140점","20230109","8885"
"519","국내도서","브랜드로부터 배웁니다","K802831002","9791168125759","03320","위즈덤하우스","김도영 지음","18,000","16,200","1,800","10%","900점","20230126","7650"
"520","국내도서","2023 유선배 SQL개발자(SQLD) 과외노트","K222839547","9791138334099","13000","시대고시기획","정미나 지음","23,000","20,700","2,300","10%","1,150점","20230105","6635"
"521","국내도서","혈계전선 Back 2 Back 10","K672831044","9791169473255","","학산문화사(만화)","나이토우 야스히로 지음","6,000","5,400","600","10%","300점","20230222","4610"
"522","국내도서","달러구트 꿈 백화점 1 (레인보우 에디션)","K472838938","9791165341909","03810","팩토리나인","이미예 지음","13,800","12,420","1,380","10%","690점","20200708","152868"
"523","국내도서","2주 만에 끝내는 해커스 오픽 OPIc Advanced 공략","K542535185","9791158551957","13740","(주)해커스","해커스 오픽연구소 지음","15,900","14,310","1,590","10%","790점","20160712","41618"
"524","국내도서","경매 권리분석 이렇게 쉬웠어?","K762534624","9791187799078","13320","지혜로","박희철 지음, 송희창 감수","18,000","16,200","1,800","10%","900점","20190115","35216"
"525","국내도서","ETS 토익 정기시험 기출입문서 LC 리스닝","8917238580","9788917238587","13740","와이비엠","ETS 지음","15,000","13,500","1,500","10%","750점","20211213","22832"
"526","국내도서","디스 이즈 오사카 This Is Osaka (2023년 최신 개정판)","K142830482","9791192767000","13980","TERRA(테라출판사)","호밀씨 지음","19,800","17,820","1,980","10%","990점","20221121","15205"
"527","국내도서","만지고 싶은 기분","8960907936","9788960907935","03810","마음산책","요조 (Yozoh) 지음","15,000","13,500","1,500","10%","750점","20230130","14180"
"528","국내도서","나는 왜 생각이 많을까?","K482733118","9791190179874","03180","서사원","홋타 슈고 지음, 윤지나 옮김","13,800","12,420","1,380","10%","690점","20210719","13061"
"529","국내도서","2023 알기사 정보보안기사 (산업기사) 필기 + 핵심기출 1200제","K272830285","9791162192894","13000","탑스팟","조현준 지음","46,000","41,400","4,600","10%","2,300점","20230210","9760"
"530","국내도서","히라노와 카기우라 2","K642831418","9791169790802","","대원씨아이(만화)","하루소노 쇼 지음","5,000","4,500","500","10%","250점","20230206","7520"
"531","국내도서","오버로드 16","K802831142","9791138024358","04830","영상출판미디어(주)","마루야마 쿠가네 지음, 김완 옮김, so-bin 그림","12,000","10,800","1,200","10%","600점","20230309","6310"
"532","국내도서","5초 영어어법","K392831005","9791187152354","13740","라즈베리","박정규 지음","13,800","12,420","1,380","10%","690점","20230116","6290"
"533","국내도서","곰돌이 푸 아트북 : E. H. 셰퍼드가 그린 위니 더 푸와 친구들","K052630368","9791187824619","03600","아르누보","제임스 캠벨 지음, 김문주 옮김, 미네트 셰퍼드 서문","8,800","7,920","880","10%","440점","20200610","6253"
"534","국내도서","사사키와 미야노 공식 앤솔러지 코믹","K872831321","9791169790796","","대원씨아이(만화)","하루소노 쇼 지음","6,000","5,400","600","10%","300점","20230209","5330"
"535","국내도서","생각하라 그리고 부자가 되어라","K692830491","9791188389384","13320","넥스웍","나폴레온 힐 지음, 박지경 옮김","16,500","14,850","1,650","10%","820점","20221125","5050"
"536","국내도서","노인과 바다 (미니북)","K582630571","9791164452668","04800","더클래식","어니스트 헤밍웨이 지음, 이수정 옮김","2,900","2,610","290","10%","140점","20200422","4858"
"537","국내도서","이세계 삼촌 8","K792831442","9791138024266","07830","영상출판미디어(주)","호톤도신데이루 지음, 김민준 옮김","8,000","7,200","800","10%","400점","20230309","4410"
"538","국내도서","우린 너무 몰랐다","8982641548","9788982641541","03910","통나무","김용옥 지음","19,000","17,100","1,900","10%","950점","20230215","3360"
"539","국내도서","고수 9","K482831839","9791169477567","","학산문화사(만화)","문정후, 류기운 지음","15,000","13,500","1,500","10%","750점","20230215","3060"
"540","국내도서","사랑의 기술","8931011628","9788931011623","03180","문예출판사","에리히 프롬 지음, 황문수 옮김","12,000","10,800","1,200","10%","600점","20190819","33554"
"541","국내도서","Do it! 점프 투 파이썬","K582635822","9791163030911","13000","이지스퍼블리싱","박응용 지음","18,800","16,920","1,880","10%","940점","20190620","30925"
"542","국내도서","조셉 머피 부의 초월자","K642839237","9791130693989","04190","다산북스","조셉 머피 지음, 조율리 옮김","22,000","19,800","2,200","10%","1,100점","20221019","29201"
"543","국내도서","밥 프록터 부의 확신","K342838694","9791162542866","03190","비즈니스북스","밥 프록터 지음, 김문주 옮김","16,000","14,400","1,600","10%","800점","20220712","27620"
"544","국내도서","봇치·더·록! 1","K232839496","9791169189781","","대원씨아이(만화)","하마지 아키 지음","8,000","7,200","800","10%","400점","20220928","25959"
"545","국내도서","28시간에 끝내는 토익스피킹 스타트","K372837540","9791186858387","","시원스쿨LAB","황인기.시원스쿨 어학연구소 지음","17,900","16,110","1,790","10%","890점","20220602","21617"
"546","국내도서","2023 문동균 한국사 한 권으로 모든 것을 정리하는 판서노트","K672838709","9791165768454","","에스티유니타스","문동균 지음","14,000","12,600","1,400","10%","140점","20220711","18309"
"547","국내도서","생리는 처음이야","K442830938","9791197603969","73810","작은코도마뱀","하선영 지음, 이윤희 그림, 임영림 감수","13,000","11,700","1,300","10%","650점","20221210","16460"
"548","국내도서","낭만 강아지 봉봉 3","K212831483","9791130696577","74810","다산어린이","홍민정 지음, 김무연 그림","12,000","10,800","1,200","10%","600점","20230118","12720"
"549","국내도서","주님을 따라 자기 십자가를 진 사람들 : 사도들과 함께하는 40일","8951121259","9788951121258","03230","대한기독교서회","한국YWCA연합회 외 엮음","3,400","3,060","340","10%","170점","20230205","12460"
"550","국내도서","명상과 함께 하는 삶","K852831002","9791191769272","03190","스노우폭스북스","김지나 지음","16,500","14,850","1,650","10%","820점","20230118","8540"
"551","국내도서","주술회전 21","K772830559","9791136758583","","서울미디어코믹스(서울문화사)","아쿠타미 게게 지음, 이정운 옮김","6,000","5,400","600","10%","300점","20221230","8330"
"552","국내도서","황혼의 기슭 새벽의 하늘","8954643612","9788954643610","04830","엘릭시르","오노 후유미 지음, 추지나 옮김","15,800","14,220","1,580","10%","790점","20161230","7297"
"553","국내도서","아무도 빌려주지 않는 인생책","K122831204","9791190382946","03840","수오서재","가우르 고팔 다스 지음, 이나무 옮김","18,000","16,200","1,800","10%","900점","20230130","7000"
"554","국내도서","밑바닥에서","K662831418","9791169090742","03810","글항아리","김수련 지음","16,000","14,400","1,600","10%","800점","20230210","4820"
"555","국내도서","상하이의 유대인 제국","K902831310","9791190955829","93910","생각의힘","조너선 카우프만 지음, 최파일 옮김","22,000","19,800","2,200","10%","1,100점","20230201","4780"
"556","국내도서","2023 에듀윌 산업안전기사 실기 한권끝장 [필답형+작업형]","K552831313","9791136024640","13530","에듀윌","최창률 저자","40,000","36,000","4,000","10%","2,000점","20230209","4070"
"557","국내도서","사일런트 위치 3","K732831537","9791138023610","04830","영상출판미디어(주)","이소라 마츠리 지음, 후지미 난나 그림, 이경인 옮김","10,000","9,000","1,000","10%","500점","20230224","3610"
"558","국내도서","기후를 위한 경제학","K312831511","9791190400442","03320","착한책가게","김병권 지음","22,000","19,800","2,200","10%","1,100점","20230221","3220"
"559","국내도서","2024 특수교사 임용의 정석 기본이론서 3","K442831521","9791167732774","13370","미래가치","박해인 지음","25,000","22,500","2,500","10%","1,250점","20230215","2900"
"560","국내도서","구름빵","K962637315","9791170283836","77810","한솔수북","백희나 글.사진","13,000","11,700","1,300","10%","650점","20041120","62320"
"561","국내도서","아주 오랜만에 행복하다는 느낌","8936438867","9788936438869","03810","창비","백수린 지음","14,000","12,600","1,400","10%","700점","20221014","46645"
"562","국내도서","착! 붙는 일본어 독학 첫걸음 (증보판)","8940291808","9788940291801","18730","시사일본어사","일본어 공부 기술 연구소 지음","14,000","12,600","1,400","10%","700점","20220120","41710"
"563","국내도서","작은 땅의 야수들","K042839491","9791130693927","03840","다산책방","김주혜 지음, 박소현 옮김","18,000","16,200","1,800","10%","900점","20220928","38987"
"564","국내도서","아비투스","K022631936","9791130630762","03300","다산초당(다산북스)","도리스 메르틴 지음, 배명자 옮김","18,000","16,200","1,800","10%","900점","20200803","28333"
"565","국내도서","멘탈리티","K882830077","9791156759959","03190","푸른숲","팀 그로버.샤리 웽크 지음, 서종기 옮김","18,800","16,920","1,880","10%","940점","20221109","27310"
"566","국내도서","2023 큰별쌤 최태성의 별★별한국사 시대별 기출문제집 한국사능력검정시험 심화(1,2,3급)","K162830147","9791138911757","13910","이투스북","최태성 지음","19,000","17,100","1,900","10%","950점","20221220","24590"
"567","국내도서","8주간의 기적 근육의 부활","8997195077","9788997195077","13690","청림Life","조명기 지음","22,000","19,800","2,200","10%","1,100점","20170601","20929"
"568","국내도서","부동산을 공부할 결심","K862839952","9791192229140","03320","어바웃어북","배문성 지음","25,000","22,500","2,500","10%","1,250점","20221025","20675"
"569","국내도서","그리스 로마 신화 31 : 아이네이아스의 새로운 여정","8950941562","9788950941567","74800","아울북","박시연 지음, 최우빈 그림, 김헌 감수","15,000","13,500","1,500","10%","750점","20221123","17515"
"570","국내도서","프로세스 이코노미","K122837815","9791168340220","03320","인플루엔셜(주)","오바라 가즈히로 지음, 이정미 옮김, 김용섭 해제","16,000","14,400","1,600","10%","800점","20220503","16482"
"571","국내도서","2023 신용한 행정학 합격노트","K222839076","9791167222862","13350","메가스터디교육(공무원)","신용한 지음","28,000","25,200","2,800","10%","1,400점","20220908","13384"
"572","국내도서","수심결과 마음공부","K182831007","9791192476858","03220","불광출판사","법상 지음","20,000","18,000","2,000","10%","1,000점","20230201","10510"
"573","국내도서","2023 써니 행정법총론 기출문제집 추록","K622831421","9791169660242","13360","에스티유니타스","박준철 지음","12,000","10,800","1,200","10%","120점","20230215","5580"
"574","국내도서","2023 고시넷 코레일 한국철도공사 NCS 기출예상 모의고사 10회","K352831475","9791156467397","13320","고시넷","고시넷 NCS 연구소 지음","24,000","21,600","2,400","10%","1,200점","20230210","5535"
"575","국내도서","짝 없는 여자와 도시","K892831410","9791169090735","02840","글항아리","비비언 고닉 지음, 박경선 옮김","17,000","15,300","1,700","10%","850점","20230131","5290"
"576","국내도서","집의 일기","K262831615","9791197879418","03810","책사람집","박성희 지음","16,800","15,120","1,680","10%","840점","20230210","4890"
"577","국내도서","일상 그리기","K092831534","9791168611313","03650","산지니","심수환 지음","20,000","18,000","2,000","10%","1,000점","20230227","4770"
"578","국내도서","질투는 사랑을 흐리게 한다","K852831423","9791127459130","07830","인디고","나기사 에이지 지음, 이기선 옮김","5,500","4,950","550","10%","270점","20230210","4630"
"579","국내도서","아픈 건 싫으니까 방어력에 올인하려고 합니다. 10","K832831537","9791138023634","04830","영상출판미디어(주)","유우미칸 지음, 코인 그림, JYH 옮김","10,000","9,000","1,000","10%","500점","20230224","3570"
"580","국내도서","강아지 걸음으로","8936451634","9788936451639","73810","창비","황선미 지음, 하니 그림","11,000","9,900","1,100","10%","550점","20230210","3470"
"581","국내도서","퀴어 코리아","K822831525","9791191400106","03910","산처럼","토드 A. 헨리 엮음, 성소수자 대학원생/신진연구자 네트워크 옮김","35,000","31,500","3,500","10%","1,750점","20230210","3300"
"582","국내도서","도둑맞은 자전거","893494367X","9788934943679","","비채","우밍이 지음, 허유영 옮김","17,800","16,020","1,780","10%","890점","20230131","3220"
"583","국내도서","백만장자 시크릿","8925536927","9788925536927","03320","알에이치코리아(RHK)","하브 에커 지음, 나선숙 옮김","16,000","14,400","1,600","10%","800점","20200713","36645"
"584","국내도서","부의 인문학 (20만부 기념 개정증보판)","K032836725","9791196851200","03320","오픈마인드","우석(브라운스톤) 지음","17,000","15,300","1,700","10%","850점","20220321","29839"
"585","국내도서","‘한 번 더’의 힘","K092830175","9791158512538","03190","토네이도","에드 마일렛 지음, 박병화 옮김","18,000","16,200","1,800","10%","900점","20221114","26965"
"586","국내도서","찰리 멍거 바이블","K782830929","9791188754748","03320","에프엔미디어","김재현.이건 지음","25,000","22,500","2,500","10%","1,250점","20221220","18515"
"587","국내도서","86 에이티식스 7","K722831392","9791138023054","04830","영상출판미디어(주)","아사토 아사토 지음, 시라비 그림, 한신남 옮김","7,500","6,750","750","10%","370점","20230207","15995"
"588","국내도서","하마터면 또 회계를 모르고 일할 뻔했다!","K582830503","9791192229164","03320","어바웃어북","김수헌.이재홍 지음","20,000","18,000","2,000","10%","1,000점","20221129","9865"
"589","국내도서","탐정이 된 과학자들","K912734543","9791156333913","43400","다른","마릴리 피터스 지음, 지여울 옮김, 이현숙 감수","14,000","12,600","1,400","10%","700점","20210815","9374"
"590","국내도서","군중의 망상","K812831570","9791192625218","03900","포레스트북스","윌리엄 번스타인 지음, 노윤기 옮김","42,000","37,800","4,200","10%","2,100점","20230125","8015"
"591","국내도서","데일 카네기의 성공대화론 (미니북)","K792534706","9791189660031","14320","더클래식","데일 카네기 지음, 베스트트랜스 옮김","2,900","2,610","290","10%","140점","20181130","6809"
"592","국내도서","오둥이입니다만!","K302831619","9791191891256","03810","북로망스","송 스튜디오 지음","17,000","15,300","1,700","10%","850점","20230210","5790"
"593","국내도서","철야의 노래 12","K792831321","9791169791588","","대원씨아이(만화)","코토야마 지음, 정은서 옮김","5,500","4,950","550","10%","270점","20230209","5240"
"594","국내도서","일본어 상용한자 무작정 따라하기 1","K172831201","9791140703050","03730","길벗이지톡","권경배 지음","26,000","23,400","2,600","10%","1,300점","20230130","4780"
"595","국내도서","2023 SO NICE 빨간불, 파란불 소방관계법규 실전동형 모의고사","K162831423","9791192498522","","더나은","백소나 지음","18,000","16,200","1,800","10%","900점","20230207","3560"
"596","국내도서","동물농장","893746005X","9788937460050","04840","민음사","조지 오웰 지음, 도정일 옮김","8,000","7,200","800","10%","400점","19980805","74030"
"597","국내도서","명탐정 코난 102","K652830247","9791136760951","47830","서울미디어코믹스(서울문화사)","아오야마 고쇼 지음","6,000","5,400","600","10%","300점","20221222","42795"
"598","국내도서","봇치·더·록! 2","K512839854","9791169441698","","대원씨아이(만화)","하마지 아키 지음","8,000","7,200","800","10%","400점","20221026","25480"
"599","국내도서","한경아르떼 합스부르크 600년 매혹의 걸작들 100배 즐기기","K392839920","9791192522203","03600","한국경제신문","한경arte 특별취재팀 지음","13,000","11,700","1,300","10%","650점","20221019","22980"
"600","국내도서","도파민네이션","8965965047","9788965965046","03180","흐름출판","애나 렘키 지음, 김두완 옮김","18,000","16,200","1,800","10%","900점","20220321","21345"
"601","국내도서","임신 출산 육아 대백과 (2022~2023년 개정판)","8915108167","9788915108165","13590","삼성출판사","삼성출판사 편집부 엮음","19,500","17,550","1,950","10%","970점","20220731","20307"
"602","국내도서","2023 이유진 국어 백일기도 모의고사 1 : 기본유형","K482830037","9791168181205","13700","고시동네","이유진 지음","18,000","16,200","1,800","10%","900점","20221212","19295"
"603","국내도서","2023 유휘운 행정법총론 요약노트 + 기출문제 (요플)","K302838632","9791167222657","13360","메가스터디교육(공무원)","유휘운 지음","18,000","16,200","1,800","10%","900점","20220819","18287"
"604","국내도서","거인의 어깨 2","K162830014","9791192625140","03320","포레스트북스","홍진채 지음","20,800","18,720","2,080","10%","1,040점","20221212","15060"
"605","국내도서","눈물을 마시는 새 세트 - 전4권 (양장)","8982735739","9788982735738","04810","황금가지","이영도 지음","53,000","47,700","5,300","10%","2,650점","20030118","14012"
"606","국내도서","2023 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 기본(4, 5, 6급)","K572830832","9791138911740","13910","이투스북","최태성 지음","19,500","17,550","1,950","10%","970점","20221209","13280"
"607","국내도서","식사가 잘못됐습니다","8984059439","9788984059436","03510","더난출판사","마키타 젠지 지음, 전선영 옮김, 강재헌 감수","14,500","13,050","1,450","10%","720점","20180919","12415"
"608","국내도서","들리는 설교 유혹하는 예화","K732831660","9791188887194","03230","선율","이재현 지음","17,000","15,300","1,700","10%","850점","20221230","11875"
"609","국내도서","자소서 바이블 2.0","K942838353","9791197980701","","얼라이브북스(Alivebooks)","면접왕 이형 지음","19,800","17,820","1,980","10%","990점","20220825","11803"
"610","국내도서","2023 강해준 파이널 전범위 모의고사","K142830154","9791192861005","13350","찬출판사","강해준 지음","12,000","10,800","1,200","10%","600점","20221229","11235"
"611","국내도서","2023 고종훈 한국사 단원별 기출엄선 800제","K462838419","9791161011936","13910","발해북스","고종훈 지음","25,000","22,500","2,500","10%","1,250점","20220725","9759"
"612","국내도서","달의 그림자 그림자의 바다","8954626157","9788954626156","04830","엘릭시르","오노 후유미 지음, 추지나 옮김","15,800","14,220","1,580","10%","790점","20141117","9118"
"613","국내도서","화이트 러시","K282831381","9791138415477","03830","㈜소미미디어","히가시노 게이고 지음, 민경욱 옮김","16,800","15,120","1,680","10%","840점","20230118","7970"
"614","국내도서","훔쳐가는 노래 (리커버)","8936423495","9788936423490","03810","창비","진은영 지음","10,000","9,000","1,000","10%","500점","20120817","7352"
"615","국내도서","기분은 노크하지 않는다","8936424858","9788936424855","03810","창비","유수연 지음","10,000","9,000","1,000","10%","500점","20230217","6740"
"616","국내도서","미술관을 좋아하게 될 당신에게","K642831510","9791191266719","03600","초록비책공방","김진혁 지음","20,000","18,000","2,000","10%","1,000점","20230210","4370"
"617","국내도서","GPT 제너레이션 : 챗GPT가 바꿀 우리 인류의 미래","K062831622","9791191891270","03320","북모먼트","이시한 지음","19,000","17,100","1,900","10%","950점","20230228","2870"
"618","국내도서","빨리 하고 싶은 두 사람 7","K012831840","9791169478649","","학산문화사(만화)","쿠사카 아키 지음","6,000","5,400","600","10%","300점","20230220","2270"
"619","국내도서","세계를 건너 너에게 갈게","K832734333","9788954650212","03810","문학동네","이꽃님 지음","12,500","11,250","1,250","10%","620점","20180209","63998"
"620","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol.1 Listening","8917230555","9788917230550","14740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20181217","42692"
"621","국내도서","도쿄 에일리언즈 5","K762831271","9791136762344","","서울미디어코믹스(서울문화사)","NAOE 지음, 박소현 옮김","6,000","5,400","600","10%","300점","20230131","33820"
"622","국내도서","프레임","8950994518","9788950994518","03320","21세기북스","최인철 지음","20,000","18,000","2,000","10%","1,000점","20210302","29699"
"623","국내도서","생각의 비밀","8997287095","9788997287093","13320","황금사자","김승호 지음","14,000","12,600","1,400","10%","700점","20150915","27539"
"624","국내도서","너의 하루가 따숩길 바라","K062830729","9791191013474","03810","북라이프","고은지 지음","16,000","14,400","1,600","10%","800점","20221209","24960"
"625","국내도서","혼자 공부하는 파이썬","K412837047","9791162245651","94000","한빛미디어","윤인성 지음","22,000","19,800","2,200","10%","1,100점","20220601","18535"
"626","국내도서","2023 해커스공무원 신민숙 쉬운국어 빈출 어법 300제 (7급·9급 공무원)","K082839643","9791168806955","13710","해커스공무원","신민숙 지음","16,000","14,400","1,600","10%","800점","20221101","13261"
"627","국내도서","1페이지 마케팅 플랜","K922830244","9791191122398","03320","알파미디어","앨런 딥 지음, 홍석윤 옮김","17,800","16,020","1,780","10%","890점","20221222","13150"
"628","국내도서","CEO 칭기스칸","897633213X","9788976332134","04320","삼성경제연구소","김종래 지음","5,000","4,500","500","10%","250점","20021115","12161"
"629","국내도서","오웰의 장미","K122830710","9791192107974","03800","반비","리베카 솔닛 지음, 최애리 옮김","20,000","18,000","2,000","10%","1,000점","20221125","11505"
"630","국내도서","TEPS 서울대 텝스관리위원회 공식 기출문제집 : 출제기관 공식 수험서","8969653376","9788969653376","13740","챔프스터디","서울대학교 TEPS 관리위원회 문제 제공, 해커스 텝스연구소 편집·해설","22,000","19,800","2,200","10%","1,100점","20230102","8805"
"631","국내도서","후지모토 타츠키 단편집 17-21","K052831296","9791169473279","","학산문화사(만화)","후지모토 타츠키 지음","6,000","5,400","600","10%","300점","20230120","8160"
"632","국내도서","아스트레아 레코드 1 : 사악태동","K162831518","9791138416542","04830","㈜소미미디어","오모리 후지노 지음, 카카게 그림, 김민재 옮김, 야스다 스즈히토 캐릭터 원안","9,000","8,100","900","10%","450점","20230215","7450"
"633","국내도서","마성의 아이","8954626467","9788954626460","04830","엘릭시르","오노 후유미 지음, 추지나 옮김","15,800","14,220","1,580","10%","790점","20141212","7376"
"634","국내도서","2023 수제비 정보처리기사 실기 FINAL 실전 모의고사","K252830253","9791157677115","13000","건기원","NCS 정보처리기술사 연구회 지음","30,000","27,000","3,000","10%","1,500점","20230130","6180"
"635","국내도서","한자 줍기","K192831404","9791189467760","03700","아침달","최다정 지음","17,000","15,300","1,700","10%","850점","20230131","5440"
"636","국내도서","감정은 습관이다","K192831580","9791192300467","03180","유노책주","박용철 지음","16,000","14,400","1,600","10%","800점","20230125","4990"
"637","국내도서","피투자자의 시간","K382831417","9791190292160","93330","리시올","미셸 페어 지음, 조민서 옮김","21,000","18,900","2,100","10%","1,050점","20230205","4900"
"638","국내도서","신들은 죽임당하지 않을 것이다","K552831148","9791158887179","04840","황금가지","켄 리우 지음, 장성주 옮김","16,000","14,400","1,600","10%","800점","20230222","3910"
"639","국내도서","하나님은 누구신가","K312831623","9791161292489","93230","새물결플러스","리처드 보컴 지음, 이형일 옮김","13,000","11,700","1,300","10%","650점","20230210","3070"
"640","국내도서","마음을 담은 병","K572831614","9791188574506","77840","나는별","데버라 마르세로 지음, 김세실 옮김","16,000","14,400","1,600","10%","800점","20230217","3010"
"641","국내도서","열세 살 우리는","K972831836","9791167550903","73810","우리학교","문경민 지음, 이소영 그림","14,500","13,050","1,450","10%","720점","20230224","2890"
"642","국내도서","환생했는데 제7왕자라 내맘대로 마술을 연마합니다 1","K412831840","9791141104122","","학산문화사(만화)","코쿠자와 요스케 지음, 메루 그림, 켄쿄나 서클 원작","6,000","5,400","600","10%","300점","20230220","2740"
"643","국내도서","토라도라! 10","K032831840","9791169473194","","학산문화사(만화)","타케미야 유유코 지음, Zekkyou 그림","6,000","5,400","600","10%","300점","20230220","2590"
"644","국내도서","브레인 리부트","8960519677","9788960519671","03510","부키","크리스틴 윌르마이어 지음, 김나연 옮김","18,000","16,200","1,800","10%","900점","20230220","2270"
"645","국내도서","지구 끝의 온실","K082733434","9791191824001","03810","자이언트북스","김초엽 지음","15,000","13,500","1,500","10%","750점","20210818","108724"
"646","국내도서","삐뽀삐뽀 119 소아과 (개정12판)","K012535681","9791195795505","03510","유니책방","하정훈 지음","29,800","26,820","2,980","10%","1,490점","20160715","83485"
"647","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol.1 Reading","8917230563","9788917230567","14740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20181217","48623"
"648","국내도서","마지막 몰입","K152738321","9791162541968","03190","비즈니스북스","짐 퀵 지음, 김미정 옮김","16,800","15,120","1,680","10%","840점","20210223","32224"
"649","국내도서","사라진 소녀들의 숲","K292830747","9791191248913","03840","미디어창비","허주은 지음, 유혜인 옮김","17,000","15,300","1,700","10%","850점","20221214","30785"
"650","국내도서","20일 만에 끝내는 해커스 토익 750+ RC (리딩)","8965424224","9788965424222","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","14,900","13,410","1,490","10%","740점","20210701","30599"
